,val_average_acc_mean,val_best_acc_mean,val_worst_acc_mean,train_head_A_mean,train_head_B_mean
44,0.46999667286872865,0.4706999957561493,0.46958333253860474,2.57184470176697,1.2646780079603186
45,0.4730800032615662,0.47396665811538696,0.47210001945495605,2.579243527650836,1.2731966754794108
46,0.4923133373260498,0.49293333292007446,0.49079999327659607,2.5818920463323565,1.2634177517890943
47,0.4750466704368591,0.4761333465576172,0.47235000133514404,2.5867276811599775,1.2638978514075274
48,0.4892100036144257,0.4896833300590515,0.4879166781902313,2.5916727128624895,1.2676874169707297
49,0.4903800070285797,0.4912000000476837,0.48831668496131897,2.595812606811525,1.2724181959033003
50,0.49612666964530944,0.4968833327293396,0.4947499930858612,2.608029743731022,1.285809787511825
51,0.49563000202178953,0.49639999866485596,0.49435001611709595,2.6156087720394154,1.2975444695353509
52,0.4982466697692871,0.4990333318710327,0.4966833293437958,2.6198923665285117,1.2907071581482878
53,0.4972833454608917,0.49763333797454834,0.49658334255218506,2.6253549122810345,1.2960798141360281
54,0.49338001012802124,0.4936000108718872,0.49318334460258484,2.6238411000370983,1.296408103406429
55,0.4995400130748749,0.5001333355903625,0.4978833496570587,2.6264870005846026,1.295525532066821
56,0.49702667593955996,0.49756667017936707,0.49568334221839905,2.6278252449631707,1.301296420693398
57,0.49827333688735964,0.4985499978065491,0.49781668186187744,2.6350327658653283,1.3047979530692093
58,0.49768334031105044,0.4983333349227905,0.4960833489894867,2.6366246947646177,1.3052867901325214
59,0.5003333330154419,0.5006666779518127,0.4991166591644287,2.6377934220433223,1.3050646796822538
60,0.4965500056743622,0.49691668152809143,0.4958000183105469,2.6378722384572013,1.3062835207581516
61,0.5021000146865845,0.5026833415031433,0.5014166831970215,2.6387002223730103,1.307649726867675
62,0.5073866724967957,0.5078833103179932,0.5061666965484619,2.646732127666473,1.3096187177300456
63,0.49265667200088503,0.49328333139419556,0.4917166829109192,2.6477620106935498,1.3108660060167305
64,0.5063833475112915,0.506683349609375,0.5053166747093201,2.6516726842522615,1.3068280550837517
65,0.5043000102043151,0.5052666664123535,0.503166675567627,2.6548380565643326,1.313819146454334
66,0.5100800037384033,0.5105166435241699,0.5092499852180481,2.650755301713941,1.3172757533192634
67,0.5017566680908203,0.5024333596229553,0.5007500052452087,2.6542685005068782,1.3150995555520038
68,0.5040733456611634,0.5044166445732117,0.5034666657447815,2.655974708199501,1.3234344449639326
69,0.5069766640663147,0.5075833201408386,0.5060499906539917,2.6661111471056973,1.3147599107027057
70,0.5063000082969665,0.506933331489563,0.5057166814804077,2.670862087309362,1.3299437010288249
71,0.5107033371925354,0.5111666917800903,0.5103999972343445,2.676273109614848,1.3327105531096468
72,0.509250009059906,0.5095666646957397,0.508566677570343,2.6737033718824397,1.3334013900160788
73,0.5134033322334289,0.513949990272522,0.5129166841506958,2.6794468405842786,1.3350180599093435
74,0.5061166763305665,0.5065333247184753,0.5054333209991455,2.6848577827215183,1.3309791195392628
75,0.5059733510017395,0.5064499974250793,0.5054500102996826,2.683149912357325,1.3362053471803663
76,0.5116766691207886,0.5121833682060242,0.5112833380699158,2.6867527115344965,1.3337219560146338
77,0.5149333477020264,0.5153999924659729,0.5141500234603882,2.689213168025018,1.3423507785797124
78,0.5185966730117798,0.5188666582107544,0.5182333588600159,2.6856081476807594,1.3444445177912707
79,0.5126500010490418,0.5132833123207092,0.5120333433151245,2.6891052210330977,1.348982638418675
80,0.5158999919891357,0.5162833333015442,0.5155666470527649,2.689682804048058,1.3488854092359543
81,0.5181000113487244,0.5187166929244995,0.5171833634376526,2.6949534118175507,1.3405566847324362
82,0.5188099980354309,0.5192500352859497,0.5183333158493042,2.6963769653439527,1.347597730755807
83,0.5156400084495545,0.5161666870117188,0.5148333311080933,2.6964643764495837,1.3474706777930254
84,0.5142733454704285,0.5146999955177307,0.5135999917984009,2.6996227771043793,1.3449727627635004
85,0.5106366753578186,0.5110999941825867,0.5099000334739685,2.699127288162709,1.3488350141048433
86,0.51774001121521,0.5180166959762573,0.5171666741371155,2.700466622114181,1.349839584231377
87,0.5182466864585876,0.518500030040741,0.5179333686828613,2.704255568087102,1.352267329096794
88,0.5208566784858704,0.5212000012397766,0.5206500291824341,2.702548190951347,1.34773109793663
89,0.5261833310127259,0.5264333486557007,0.5257499814033508,2.702780348062516,1.349254381060601
90,0.5231366753578186,0.5234333276748657,0.5227167010307312,2.7065064394474017,1.3521529090404494
91,0.5229233503341675,0.5233166813850403,0.5227833390235901,2.7043054854869824,1.348112967610358
92,0.5251933455467224,0.5254666805267334,0.5248333215713501,2.708974598050116,1.3577692115306856
93,0.5201433420181274,0.5203999876976013,0.5199333429336548,2.7104862284660354,1.354568527340888
94,0.5177566766738891,0.5181500315666199,0.5174000263214111,2.712776352763179,1.3579579210281392
95,0.5157000184059143,0.5160333514213562,0.515250027179718,2.7143700146675114,1.358046319782734
96,0.5201033353805542,0.5205333232879639,0.5194833278656006,2.7162192538380623,1.3617695513367651
97,0.5233200073242188,0.5237666964530945,0.5230666995048523,2.7172901973128347,1.365287902355194
98,0.5249699950218201,0.5252333283424377,0.5247833132743835,2.7200139418244413,1.36707629173994
99,0.5159066677093506,0.5163833498954773,0.515666663646698,2.7189764642715426,1.3597040325403216
100,0.5160133361816406,0.5164333581924438,0.5153999924659729,2.720237243175506,1.359308379590511
101,0.5188366770744324,0.5192500352859497,0.5183166861534119,2.719995971322061,1.3583841890096662
102,0.5216166615486145,0.5220333337783813,0.5213833451271057,2.71990100890398,1.3653730091452587
103,0.5228533387184143,0.5230000019073486,0.5226333141326904,2.728834791779514,1.360548971295358
104,0.5215933442115783,0.5219166874885559,0.5214000344276428,2.7289792060852047,1.3680012959241865
105,0.5238866686820984,0.5240333676338196,0.5237166881561279,2.7296131566166886,1.3712405443191533
106,0.5300066828727722,0.5304333567619324,0.5297166705131531,2.7272302195429807,1.368968175053598
107,0.5222599983215332,0.5223666429519653,0.5222166776657104,2.7309719422459575,1.3642986530065537
108,0.5257833361625671,0.5259333252906799,0.5253833532333374,2.730841220617294,1.371217153370381
109,0.5300833463668824,0.5303166508674622,0.5297666788101196,2.7362904787063593,1.3764250904321667
110,0.5265200138092041,0.5271166563034058,0.5262666940689087,2.7343934202194253,1.3753863123059267
111,0.527263343334198,0.5276166796684265,0.5263833403587341,2.7355752635002117,1.3684223976731307
112,0.5260500192642212,0.5264000296592712,0.525600016117096,2.738046418130396,1.3710875016450887
113,0.5286233305931092,0.5288833379745483,0.528166651725769,2.7377577674388913,1.3768374902009965
114,0.5297000050544739,0.5299333333969116,0.5293499827384949,2.739290567040443,1.3731641662120806
115,0.5282899975776673,0.5285166501998901,0.5279333591461182,2.7405468448996526,1.3807394772768014
116,0.5269566655158997,0.5272499918937683,0.5266333222389221,2.7411446163058266,1.3779791864752768
117,0.524810004234314,0.5252500176429749,0.5244166851043701,2.740872243344777,1.3796594902873047
118,0.5267266750335693,0.5269833207130432,0.5264666676521301,2.743383484184742,1.377460631430149
119,0.5262099981307984,0.5264999866485596,0.5260000228881836,2.745341239869588,1.3720542210340496
120,0.5158866763114929,0.5161166787147522,0.515666663646698,2.7453659942746147,1.3880627089738846
121,0.534850013256073,0.5350666642189026,0.5346333384513855,2.745724065899846,1.382169864177705
122,0.5337200045585633,0.5338500142097473,0.5335666537284851,2.7470681875944143,1.3801702952384949
123,0.5242833375930787,0.5244500041007996,0.5241833329200745,2.7476882433891325,1.3862906065583231
124,0.5227500081062317,0.5230166912078857,0.5224666595458984,2.75176032781601,1.3887011981010442
125,0.525926673412323,0.526199996471405,0.5256333351135254,2.752801879942418,1.3849826869368564
126,0.5240566730499268,0.5242666602134705,0.5237833261489868,2.7506941127777123,1.3824690136313433
127,0.5253533244132995,0.5255333185195923,0.5249666571617126,2.7537775453925115,1.3864373531937595
128,0.5213566660881043,0.5215666890144348,0.521049976348877,2.756317165195941,1.3840005496144308
129,0.5223233222961425,0.522599995136261,0.5220166444778442,2.7572306257486354,1.3808508491516098
130,0.5215700030326843,0.5220333337783813,0.5210999846458435,2.7590881100296976,1.3830055689811709
131,0.5214666843414306,0.522100031375885,0.5211499929428101,2.76150746822357,1.3912611395120609
132,0.5248133420944214,0.5253333449363708,0.5242833495140076,2.761105907559398,1.391239719092846
133,0.5342066645622253,0.5345333218574524,0.5337833166122437,2.758868009448048,1.3915994292497629
134,0.5376999974250793,0.5379166603088379,0.5373666882514954,2.762349388301373,1.3883525073528282
135,0.5352966666221619,0.5356666445732117,0.5349500179290771,2.7641886299848566,1.3926058995723736
136,0.5449966669082642,0.5455166697502136,0.5446333289146423,2.7674360844492902,1.3935158032178872
137,0.5367566585540772,0.5372333526611328,0.536549985408783,2.7631398299336416,1.3921045917272574
138,0.5387766718864441,0.5389833450317383,0.5385000109672546,2.766815290451052,1.394325590729714
139,0.5355466723442077,0.5357666611671448,0.5353166460990906,2.7703223890066146,1.3951006010174734
140,0.5369733452796936,0.5371333360671997,0.5367500185966492,2.768090729117392,1.3950029012560843
141,0.5291033387184143,0.5295666456222534,0.5287500023841858,2.767501301765436,1.3928056517243397
142,0.5403466820716858,0.5405666828155518,0.5401833653450012,2.7713799050450314,1.4016205540299407
143,0.5361966729164124,0.5364833474159241,0.5359833240509033,2.772921633124354,1.3894156718254087
144,0.539626669883728,0.5400333404541016,0.5390999913215637,2.7733113655448,1.3949621090292927
145,0.5398800015449524,0.5403333306312561,0.539566695690155,2.7734285837411905,1.3952797088026998
146,0.5381900191307067,0.5384666919708252,0.5379833579063416,2.7757931700348846,1.395045111477375
147,0.5378966569900513,0.5379999876022339,0.5377833247184753,2.7764570987224544,1.4074624848365769
148,0.5381366729736328,0.5383833646774292,0.5376166701316833,2.7725217843055745,1.4006797468662264
149,0.5428700089454651,0.5430999994277954,0.5427166819572449,2.7793731436133413,1.399476916790006
150,0.533923327922821,0.5340666770935059,0.5338500142097473,2.780303376019001,1.4042178076505651
151,0.5365766763687134,0.5368500351905823,0.5363333225250244,2.780668098628522,1.405868337452411
152,0.5320200085639953,0.5321999788284302,0.5318666696548462,2.7808878460526416,1.4033245816826827
153,0.5386600136756897,0.5389333367347717,0.5383833646774292,2.7833579760789884,1.4038722354173667
154,0.536573338508606,0.5367333292961121,0.5363166928291321,2.7836164677143107,1.4048559159040468
155,0.5412333369255066,0.5414166450500488,0.541100025177002,2.7846561685204523,1.4015318214893349
156,0.541540014743805,0.541866660118103,0.541283369064331,2.791923369765282,1.4092291218042368
157,0.5430933356285095,0.54339998960495,0.5428500175476074,2.7901046288013447,1.4116334643959996
158,0.5437966704368591,0.5442000031471252,0.5433000326156616,2.79016979753971,1.4107189631462085
159,0.5475766777992248,0.5479333400726318,0.5473166704177856,2.7906459590792636,1.4022682312130927
160,0.5400633454322815,0.5406666994094849,0.5393999814987183,2.789530159533024,1.4068762859702117
161,0.5403700113296509,0.5406000018119812,0.5398833155632019,2.7876254776120177,1.403221739828587
162,0.5399666786193847,0.5401666760444641,0.5394333600997925,2.7913572597503644,1.411113028526305
163,0.53302001953125,0.5332500338554382,0.5325999855995178,2.791474501192571,1.4100739657878851
164,0.5459633350372315,0.5461333394050598,0.5457666516304016,2.7915577277541153,1.4054301461577414
165,0.5426233410835266,0.5428500175476074,0.5424333214759827,2.7896553823351886,1.4052622461318975
166,0.5494333267211914,0.5497666597366333,0.5492500066757202,2.7927441656589496,1.408813323974609
167,0.5451566576957703,0.5458499789237976,0.5444499850273132,2.7971562340855596,1.4171313112974169
168,0.5448466777801514,0.5452166795730591,0.5444666743278503,2.7977306285500516,1.4155537748336795
169,0.5489500045776368,0.5491499900817871,0.5486500263214111,2.798574957847599,1.4216880992054939
170,0.5387100100517273,0.5390333533287048,0.5384500026702881,2.797862046360971,1.419808486998081
171,0.5420133352279664,0.5420833230018616,0.5419166684150696,2.7948954603075937,1.4147981017827984
172,0.5420466780662536,0.5423333644866943,0.5415000319480896,2.800626074671747,1.4146441861987118
173,0.5421533346176147,0.5423499941825867,0.5418833494186401,2.8042406502366055,1.4172842806577681
174,0.5434033513069153,0.5435500144958496,0.5432500243186951,2.8034371080994607,1.4169341212511055
175,0.5435699939727783,0.5439167022705078,0.5433499813079834,2.801805239617825,1.4178170135617276
176,0.541130006313324,0.541366696357727,0.5409333109855652,2.8007090446352967,1.4200783020257948
177,0.5406833410263061,0.5408666729927063,0.5405166745185852,2.8053999105095846,1.4199411559104904
178,0.5389466762542725,0.5392500162124634,0.5385333299636841,2.807349649369718,1.4163129910826704
179,0.5424900054931641,0.5427166819572449,0.5422333478927612,2.8050413465499893,1.4182049545645725
180,0.5397800087928772,0.5399166941642761,0.539650022983551,2.8109049594402316,1.4163577327132226
181,0.5438633441925049,0.5442000031471252,0.5436500310897827,2.8109301069378865,1.4233514741063125
182,0.5410300016403198,0.541366696357727,0.5407833456993103,2.80722127974033,1.4215041461586941
183,0.5404933333396912,0.5408166646957397,0.5403333306312561,2.8068952095508575,1.4147146686911591
184,0.5416900277137756,0.5418500304222107,0.5415833592414856,2.8154713594913505,1.4195133766531949
185,0.5461466789245606,0.546416699886322,0.5458833575248718,2.8114056873321505,1.420779581665992
186,0.5435266613960266,0.5435666441917419,0.5434499979019165,2.813044700920582,1.4254869458079342
187,0.5489033222198486,0.5493333339691162,0.5485333204269409,2.813801131248475,1.4286519357562069
188,0.5448800086975097,0.5453000068664551,0.5444999933242798,2.814717970788479,1.4237866881489751
189,0.5405966758728027,0.5407333374023438,0.5404166579246521,2.8127359610795946,1.4310419392585745
190,0.5426166772842407,0.5429333448410034,0.5424000024795532,2.8189454939961425,1.4270068570971495
191,0.5448566555976868,0.545366644859314,0.5445333123207092,2.819027903974059,1.4243899500370032
192,0.5416666626930237,0.5419999957084656,0.5412499904632568,2.8153623911738386,1.4298501449823389
193,0.5435466885566711,0.5440833568572998,0.5433333516120911,2.8188112708926223,1.4341693028807647
194,0.5417600154876709,0.5421500205993652,0.5415833592414856,2.8199418643116956,1.4381198826432229
195,0.5451599955558777,0.5454999804496765,0.5447666645050049,2.8221183988451948,1.4276243048906339
196,0.5493933439254761,0.5499666929244995,0.5490333437919617,2.8215156820416465,1.429178423583509
197,0.5464900135993958,0.5468000173568726,0.5462833642959595,2.8203910106420484,1.4329083192348486
198,0.5436566710472107,0.5439666509628296,0.5434166789054871,2.8279470580816266,1.4327003008127213
199,0.5390000104904175,0.5391666889190674,0.5387499928474426,2.8228213438391667,1.4304457983374594
200,0.5481299877166748,0.5483999848365784,0.5477833151817322,2.8269877177476874,1.4325398156046856
201,0.5523666739463806,0.5529000163078308,0.5521000027656555,2.8257697132229804,1.4333358493447317
202,0.547106671333313,0.5476499795913696,0.5468000173568726,2.8276349326968213,1.4385293072462089
203,0.5525033473968506,0.5526999831199646,0.5523833632469177,2.8310328787565227,1.4291769400238996
204,0.5586300134658814,0.5589166879653931,0.5585166811943054,2.8285491320490803,1.437502169013024
205,0.5435999989509582,0.5440499782562256,0.5433333516120911,2.8290326097607603,1.4397721108794215
206,0.548496675491333,0.5486833453178406,0.5482000112533569,2.830512313246729,1.4350266212224974
207,0.5444266676902771,0.5448833107948303,0.5440666675567627,2.8311743983626387,1.4386083438992499
208,0.5414466738700867,0.541866660118103,0.541183352470398,2.8290018361806846,1.4377485802769658
209,0.5481533288955689,0.5482666492462158,0.5479333400726318,2.8333687406778307,1.4380642685294145
210,0.5468766689300537,0.5471166968345642,0.5467333197593689,2.8380603900551775,1.4329003626108165
211,0.5474266648292542,0.5476333498954773,0.5472666621208191,2.8367754435539205,1.4372137036919583
212,0.5443099975585938,0.5443666577339172,0.5442333221435547,2.8339747941493996,1.4383847552537923
213,0.5529033422470093,0.5530000329017639,0.5528500080108643,2.840815013349057,1.4402913528680812
214,0.5501133322715759,0.55035001039505,0.5499500036239624,2.8327423179149642,1.443887613713743
215,0.5436433315277099,0.5440499782562256,0.5433666706085205,2.833684495389462,1.4449373632669456
216,0.5506033420562744,0.5507166981697083,0.5504000186920166,2.8349023044109374,1.435932881236077
217,0.5478900074958801,0.5480499863624573,0.5475166440010071,2.842269139885903,1.447785165607929
218,0.5538233280181885,0.554016649723053,0.5536333322525024,2.8398656684160244,1.4432403197884551
219,0.5491966724395752,0.5493833422660828,0.5490333437919617,2.8389987456798544,1.4424936145544052
220,0.5535166740417481,0.5537833571434021,0.5533666610717773,2.8414877647161476,1.4469100472331047
221,0.550873339176178,0.5513166785240173,0.550599992275238,2.8428964293003127,1.4378002369403826
222,0.5487266778945923,0.5490333437919617,0.5485333204269409,2.8447773104906093,1.4448158055543892
223,0.5553333401679993,0.5557166934013367,0.5550500154495239,2.8444405663013437,1.4448736360669148
224,0.5502533316612244,0.550599992275238,0.550083339214325,2.8415461328625677,1.4414961636066443
225,0.5491966724395752,0.5494999885559082,0.5490000247955322,2.8464286199212094,1.4490355128049854
226,0.5541266798973083,0.5542833209037781,0.5539500117301941,2.845821311175824,1.4508942383527759
227,0.5504266738891601,0.5508500337600708,0.550166666507721,2.845470569431786,1.4501269549131401
228,0.550296676158905,0.5504833459854126,0.5501166582107544,2.849341388642786,1.4458184099197384
229,0.5529133439064026,0.5530999898910522,0.5527333617210388,2.8472253224253623,1.4511556929349905
230,0.5539133429527283,0.5543500185012817,0.5535500049591064,2.853847641050817,1.4452979511022561
231,0.5502300143241883,0.5504666566848755,0.5498833656311035,2.848174679577353,1.4468191859126096
232,0.5584633350372314,0.5587500333786011,0.5581833124160767,2.8494613635540036,1.4483377310633645
233,0.5538300275802612,0.5540000200271606,0.5536167025566101,2.851396545767783,1.4499221408367158
234,0.5475266695022583,0.5478166937828064,0.5472833514213562,2.8474503287672994,1.4521532472968106
235,0.5507633447647095,0.5509999990463257,0.5504833459854126,2.855110843777656,1.456763814687729
236,0.5467366695404052,0.5468166470527649,0.5467000007629395,2.8550453326106124,1.4529316475987435
237,0.554480004310608,0.5546000003814697,0.5543500185012817,2.8568936055898644,1.45243080496788
238,0.5559666752815247,0.5562000274658203,0.5557833313941956,2.8585946780443208,1.4452342021465316
239,0.544973349571228,0.5451333522796631,0.5447333455085754,2.852800885438918,1.4414687755703925
240,0.5480533480644226,0.548216700553894,0.5478833317756653,2.8572505992650976,1.4511653995513927
241,0.5481500029563904,0.5482500195503235,0.5480833649635315,2.857660925388337,1.4435004740953454
242,0.5568233489990234,0.557116687297821,0.5565833449363708,2.859420457184316,1.459628715515135
243,0.5529866695404053,0.5531333684921265,0.5528333187103271,2.860946538150312,1.4542149233818051
244,0.561626672744751,0.5617833137512207,0.5613499879837036,2.8588024422526366,1.4596756920218477
245,0.5511600017547608,0.5514333248138428,0.5508333444595337,2.85664237290621,1.4520914676785464
246,0.5578400015830993,0.5581166744232178,0.5576833486557007,2.8607170447707198,1.4508742478489884
247,0.5568133354187011,0.5570499897003174,0.5566666722297668,2.856938662528989,1.4568969863653196
248,0.5499133467674255,0.5501000285148621,0.5496833324432373,2.862618685066701,1.4534740251302736
249,0.5618800044059753,0.5619999766349792,0.5617666840553284,2.858478826880459,1.4603420585393916
250,0.5523433566093445,0.5525166988372803,0.5521166920661926,2.8647452002763782,1.4573273515701295
251,0.5543100118637085,0.5546000003814697,0.5540666580200195,2.8622854962944926,1.4598456540703768
252,0.5520466685295105,0.552216649055481,0.5518167018890381,2.8682443046569843,1.4540760183334347
253,0.552293336391449,0.552483320236206,0.552216649055481,2.8689680016040784,1.4601715263724317
254,0.5516066670417785,0.5517833232879639,0.5512499809265137,2.8697247895598403,1.462659974992275
255,0.5517500042915344,0.551800012588501,0.551633358001709,2.867092064619063,1.4594457897543915
256,0.5575633406639099,0.5576833486557007,0.5575000047683716,2.864824786186222,1.463141859173775
257,0.5591899991035462,0.5592833161354065,0.5590833425521851,2.8689569401741037,1.4604052114486694
258,0.5534466743469239,0.5536167025566101,0.5532333254814148,2.8687862855196005,1.461829257309437
259,0.5512700080871582,0.5514666438102722,0.5510666966438293,2.8678699997067443,1.463738350570203
260,0.5570300102233887,0.557116687297821,0.5569666624069214,2.87069614380598,1.4603208702802652
261,0.551200008392334,0.5515833497047424,0.5509499907493591,2.871118726432319,1.4598661279678338
262,0.5496666669845581,0.5498499870300293,0.5494499802589417,2.8718992328643806,1.460803457200528
263,0.5579699993133544,0.5582000017166138,0.5578333139419556,2.8729425024986277,1.46351278692484
264,0.5553799986839294,0.5555499792098999,0.5551666617393494,2.872788238227369,1.4642182096838956
265,0.5596933364868164,0.5598499774932861,0.5594666600227356,2.8737777039408665,1.4654024794697764
266,0.5519133448600769,0.552133321762085,0.5517333149909973,2.8724044644832607,1.4612918779253958
267,0.5573599934577942,0.5574833154678345,0.5571833252906799,2.8755776408314726,1.4644056043028826
268,0.5565999984741211,0.5567666888237,0.5563833117485046,2.8747333472967105,1.4694692048430444
269,0.5553600072860718,0.5554500222206116,0.5552666783332825,2.874361622929572,1.4702343121170998
270,0.5582600116729737,0.5584166646003723,0.5581833124160767,2.8781284567713765,1.4669929838180533
271,0.5620800137519837,0.562333345413208,0.5618333220481873,2.8781563055515305,1.4652767848968529
272,0.562766683101654,0.5629500150680542,0.5626500248908997,2.8774106746912005,1.4713886836171157
273,0.5592033386230468,0.5594000220298767,0.5590333342552185,2.878037979304789,1.468509738743306
274,0.5591000080108642,0.5593000054359436,0.5588333606719971,2.882953153550625,1.4697821962833413
275,0.5629066586494446,0.5630000233650208,0.562749981880188,2.881698320806027,1.4686092254519463
276,0.5654666781425476,0.5655333399772644,0.5654000043869019,2.879285233616829,1.4658361560106286
277,0.555156672000885,0.5552166700363159,0.5550000071525574,2.884090457558633,1.4696673029661185
278,0.5641700148582458,0.564300000667572,0.564050018787384,2.8840092971920948,1.475842217206955
279,0.5684266567230225,0.5685666799545288,0.5682333111763,2.884099969565864,1.4710683965682987
280,0.5573166847229004,0.5576666593551636,0.5571666955947876,2.887569223344327,1.4732762023806572
281,0.5554633498191833,0.5556166768074036,0.5553666949272156,2.885385487377646,1.4753223541378975
282,0.5576900005340576,0.5578500032424927,0.557533323764801,2.88356790214777,1.4711022680997843
283,0.5612266778945922,0.5615167021751404,0.5610666871070862,2.8863472101092325,1.4730834314227104
284,0.5513433456420899,0.5514500141143799,0.5511833429336548,2.8882489845156654,1.4727583205699923
285,0.5544700026512146,0.5545666813850403,0.5543166995048523,2.8919567933678607,1.473362488150596
286,0.553250002861023,0.5534166693687439,0.5530166625976562,2.889116247594356,1.4777772194147096
287,0.5538966655731201,0.5541499853134155,0.5536666512489319,2.8930520710349104,1.4757094487547875
288,0.5562166690826416,0.5564333200454712,0.5559666752815247,2.885815472006799,1.4806881448626528
289,0.5582833409309387,0.5586166977882385,0.5579000115394592,2.8895294967293723,1.4817545148730276
290,0.5607666850090027,0.5609999895095825,0.5604166984558105,2.890848436355593,1.4767079690098766
291,0.5546333312988281,0.5548166632652283,0.5545499920845032,2.887243989706042,1.4765485769510267
292,0.559410011768341,0.5597333312034607,0.5591833591461182,2.891511166691779,1.4722107523679744
293,0.5598533272743225,0.5599833130836487,0.5597833395004272,2.890082377493381,1.4782764846086507
294,0.5632200002670288,0.5634000301361084,0.5630999803543091,2.8967676901817305,1.4784352827072156
295,0.5605833411216736,0.560783326625824,0.5603333115577698,2.893832076787948,1.4716787990927696
296,0.5632400035858154,0.5634499788284302,0.5630500316619873,2.8973904293775585,1.4731806948781017
297,0.5601866722106934,0.560699999332428,0.5595999956130981,2.889676321446897,1.4754412877559666
298,0.565090012550354,0.565416693687439,0.5648666620254517,2.8946305513381914,1.4831249621510505
299,0.5596500039100647,0.5598166584968567,0.5595166683197021,2.8922596877813307,1.4797030442953096
300,0.560260009765625,0.5603166818618774,0.5601833462715149,2.897722204923631,1.4821042737364762
